source_file	source_name	mapping_name	wc1_address	wc2_address	evidence	review_flags	binary_similarity	similarity_band
src/ix/system.cpp	IxSound::ix_system_sound_set_frequency	ix_system_sound_set_frequency	00447C44	0046A6C4	WC1-auto-vt		100.00	exact
src/ix/system.cpp	IxSound::ix_system_sound_set_priority	ix_system_sound_set_priority	00447CAF	0046A72F	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	ix_sound_release	ix_sound_release	0044801E	0046AA9E	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	ix_sound_stop	ix_sound_stop	004480CF	0046AB4F	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	IxSound::ix_sound_reprioritise	ix_sound_reprioritise	0044831A	0046AD9A	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	IxSound::ix_sound_set_delete_on_stop	ix_sound_set_delete_on_stop	00448645	0046B0C5	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	ix_sound_is_playing	ix_sound_is_playing	00448678	0046B0F8	WC1-manual-verified		100.00	exact
src/ix/sound.cpp	IxSample::ix_sample_construct	ix_sample_construct	004486B0	0046B130	WC1-auto-vt		100.00	exact
src/ix/sound.cpp	IxSample::ix_sample_destruct	ix_sample_destruct	0044870F	0046B18F	WC1-auto-vt		100.00	exact
src/ix/sample.cpp	IxSample::ix_sample_load_wav	ix_sample_load_wav	00448C8B	0046B70B	WC1-auto-vt		100.00	exact
src/ix/sample.cpp	IxSample::ix_sample_load_raw	ix_sample_load_raw	00449044	0046BAC4	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_init	ix_streamer_init	00442750	0046BD50	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_destroy	ix_streamer_destroy	0044286F	0046BE6F	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_configure	ix_streamer_configure	0044291E	0046BF1E	WC2-manual-verified		100.00	exact
src/ix/streamer.cpp	ix_streamer_set_dev_mode	ix_streamer_set_dev_mode	0044293E	0046BF3E	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_open_stream_file	ix_streamer_open_stream_file	004429B6	0046BFB6	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_close_stream_file	ix_streamer_close_stream_file	0044307A	0046C67A	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_audio_play	ix_streamer_audio_play	004431F3	0046C7F3	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_audio_stop	ix_streamer_audio_stop	00443253	0046C853	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_audio_pause	ix_streamer_audio_pause	004432B6	0046C8B6	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_audio_reprepare	ix_streamer_audio_reprepare	0044330F	0046C90F	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_set_intensity	ix_streamer_set_intensity	0044336B	0046C96B	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_get_intensity	ix_streamer_get_intensity	004433AC	0046C9AC	WC1-fuzzy-high		100.00	exact
src/ix/streamer.cpp	ix_streamer_set_trigger	ix_streamer_set_trigger	004433C1	0046C9C1	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_get_trigger	ix_streamer_get_trigger	00443419	0046CA19	WC1-order-exact		100.00	exact
src/ix/streamer.cpp	ix_streamer_force_trigger	ix_streamer_force_trigger	0044342E	0046CA2E	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_set_volume	ix_streamer_set_volume	004435BE	0046CBBE	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_get_volume	ix_streamer_get_volume	0044363B	0046CC3B	WC1-fuzzy-high		100.00	exact
src/ix/streamer.cpp	ix_streamer_get_audio_chunk	ix_streamer_get_audio_chunk	00443651	0046CC51	WC1-manual-verified		100.00	exact
src/ix/streamer.cpp	ix_streamer_seek_chunk	ix_streamer_seek_chunk	00443666	0046CC66	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_hash_name	ix_streamer_hash_name	004436C0	0046CCC0	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_open_file	ix_streamer_open_file	004437E3	0046CDE3	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_close_file	ix_streamer_close_file	00443A5D	0046D05D	WC1-auto-vt		100.00	exact
src/ix/streamer.cpp	ix_streamer_thread_proc	ix_streamer_thread_proc	00443B10	0046D110	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	ix_thread_handle_file_chunk	ix_thread_handle_file_chunk	00443DA6	0046D3A6	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	ix_thread_advance_audio_chunk	ix_thread_advance_audio_chunk	00444316	0046D916	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	ix_thread_lock_stream_buffer	ix_thread_lock_stream_buffer	004445C9	0046DBC9	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	ix_thread_get_audio_chunk_size	ix_thread_get_audio_chunk_size	004446A6	0046DCA6	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	IxStreamFile::ix_stream_file_read	ix_stream_file_read	00444700	0046DD00	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	IxStreamFile::ix_stream_file_seek	ix_stream_file_seek	00444809	0046DE09	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	IxStreamFile::ix_stream_file_tell	IxStreamFile::ix_stream_file_tell	0044485B	0046DE5B	WC1-manual-verified		100.00	exact
src/ix/thread.cpp	IxStreamFile::ix_stream_file_size	ix_stream_file_size	0044487F	0046DE7F	WC1-auto-vt		100.00	exact
src/ix/thread.cpp	IxStreamFile::ix_stream_file_wait	ix_stream_file_wait	0044489B	0046DE9B	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_init	ix_dsp_init	00444910	00489990	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_shutdown	ix_dsp_shutdown	004449CF	00489A4F	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_configure	ix_dsp_configure	00444A62	00489AE2	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_open_driver	ix_dsp_open_driver	00444B25	00489BA5	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_get_tick	ix_dsp_get_tick	00444BFD	00489C7D	WC1-callgraph-propagated		100.00	exact
src/ix/dsp.cpp	ix_dsp_get_flags	ix_dsp_get_flags	00444C12	00489C92	WC1-order-exact		100.00	exact
src/ix/dsp.cpp	ix_dsp_set_config_bit1	ix_dsp_set_config_bit1	00444C27	00489CA7	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_set_config_bit3	ix_dsp_set_config_bit3	00444C54	00489CD4	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_get_voice_count	ix_dsp_get_voice_count	00444C81	00489D01	WC1-callgraph-propagated		100.00	exact
src/ix/dsp.cpp	ix_dsp_set_voice_count	ix_dsp_set_voice_count	00444C96	00489D16	WC1-fuzzy-high		100.00	exact
src/ix/dsp.cpp	ix_dsp_get_stream_count	ix_dsp_get_stream_count	00444D18	00489D98	WC1-order-exact		100.00	exact
src/ix/dsp.cpp	ix_dsp_set_stream_count	ix_dsp_set_stream_count	00444D2D	00489DAD	WC1-fuzzy-medium		100.00	exact
src/ix/dsp.cpp	ix_dsp_get_master_volume	ix_dsp_get_master_volume	00444DAF	00489E2F	WC1-callgraph-single		100.00	exact
src/ix/dsp.cpp	ix_dsp_build_pan_tables	ix_dsp_build_pan_tables	00444E52	00489ED2	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_result_to_text	ix_dsp_result_to_text	00444F97	0048A017	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_alloc	ix_dsp_alloc	00445123	0048A1A3	WC1-fuzzy-high		100.00	exact
src/ix/dsp.cpp	function	ix_dsp_copy	00445140	0048A1C0	WC1-auto-vt		100.00	exact
src/ix/dsp.cpp	ix_dsp_free	ix_dsp_free	00445164	0048A1E4	WC1-callgraph-propagated		100.00	exact
src/ix/dspv.cpp	ix_dspv_clear_active	ix_dspv_clear_active	00446829	0048A299	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_set_flag4	ix_dspv_set_flag4	00446956	0048A3C6	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_get_position	ix_dspv_get_position	00446A2B	0048A49B	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_set_position	ix_dspv_set_position	00446AA0	0048A510	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_set_pan	ix_dspv_set_pan	00446B8C	0048A5FC	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_set_frequency	ix_dspv_set_frequency	00446CB1	0048A721	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_set_channels	ix_dspv_set_channels	00446DF5	0048A865	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_recalc_mix	ix_dspv_recalc_mix	00446EBF	0048A92F	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_free	ix_dsps_free	0044546B	0048ACCB	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_prepare	ix_dsps_prepare	00445582	0048ADE2	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_play	ix_dsps_play	004456D8	0048AF38	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_stop	ix_dsps_stop	00445808	0048B068	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_lock	ix_dsps_lock	00445CDB	0048B53B	WC1-auto-vt		100.00	exact
src/ix/dsps.cpp	ix_dsps_unlock	ix_dsps_unlock	00445E3C	0048B69C	WC1-auto-vt		100.00	exact
src/ix/mixer.cpp	ix_mixer_thread_proc	ix_mixer_thread_proc	00445F60	0048B7C0	WC1-auto-vt		100.00	exact
src/ix/dspv.cpp	ix_dspv_mix	ix_dspv_mix	00446F74	0048BFF8	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_lzo1x_decompress	ix_lzo1x_decompress	004614C0	0048C290	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_file_open	ix_file_open	00461650	0048C420	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_file_close	ix_file_close	004616BE	0048C48E	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_file_seek	ix_file_seek	004616DA	0048C4AA	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_file_tell	ix_file_tell	004616FC	0048C4CC	WC1-auto-vt		100.00	exact
src/ix/lzo1x.cpp	ix_file_read	ix_file_read	00461718	0048C4E8	WC1-manual-verified		100.00	exact
src/ix/lzo1x.cpp	ix_file_size	ix_file_size	00461764	0048C534	WC1-auto-vt		100.00	exact
